Subject,Item,timeReceipt,IbexItemNum,Block,WordNum,Word,EventTime,CondCode,Critical,Correct,QuestionText,QuestionCondition,ReadingTime,Sentence,Condition,Region,ReactionTime,Accuracy,precritRT
2,15,1637156242,36,1,5,die,1637155076730,151,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,160,Dann verabschiedete der Chefarzt die Sekretärin und dann machte er Feierabend.,A,Pre-critical,3221,1,160
2,15,1637156242,36,1,6,Sekretärin,1637155076730,151,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,170,Dann verabschiedete der Chefarzt die Sekretärin und dann machte er Feierabend.,A,Critical,3221,1,160
2,15,1637156242,36,1,7,und,1637155076730,151,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,169,Dann verabschiedete der Chefarzt die Sekretärin und dann machte er Feierabend.,A,Spillover,3221,1,160
2,15,1637156242,36,1,8,dann,1637155076730,151,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,186,Dann verabschiedete der Chefarzt die Sekretärin und dann machte er Feierabend.,A,Post-spillover,3221,1,160
2,16,1637156242,29,1,4,Reporterin,1637154974793,151,6,"","","",176,Daraufhin verabschiedete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,A,Pre-critical_2,,,180
2,16,1637156242,29,1,5,den,1637154974793,151,6,"","","",180,Daraufhin verabschiedete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,A,Pre-critical,,,180
2,16,1637156242,29,1,6,Mitarbeiter,1637154974793,151,6,"","","",174,Daraufhin verabschiedete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,A,Critical,,,180
2,16,1637156242,29,1,7,und,1637154974793,151,6,"","","",160,Daraufhin verabschiedete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,A,Spillover,,,180
2,16,1637156242,29,1,8,anschließend,1637154974793,151,6,"","","",173,Daraufhin verabschiedete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,A,Post-spillover,,,180
2,17,1637156242,41,1,4,Tochter,1637155154080,153,6,K,Hat die Tochter den Rasenmäher halbiert?,manipulation,159,Danach halbierte die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,C,Pre-critical_2,2029,1,174
2,17,1637156242,41,1,5,den,1637155154080,153,6,K,Hat die Tochter den Rasenmäher halbiert?,manipulation,174,Danach halbierte die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,C,Pre-critical,2029,1,174
2,17,1637156242,41,1,6,Rasenmäher,1637155154080,153,6,K,Hat die Tochter den Rasenmäher halbiert?,manipulation,168,Danach halbierte die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,C,Critical,2029,1,174
2,17,1637156242,41,1,7,und,1637155154080,153,6,K,Hat die Tochter den Rasenmäher halbiert?,manipulation,158,Danach halbierte die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,C,Spillover,2029,1,174
2,17,1637156242,41,1,8,dann,1637155154080,153,6,K,Hat die Tochter den Rasenmäher halbiert?,manipulation,176,Danach halbierte die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,C,Post-spillover,2029,1,174
2,18,1637156242,98,3,4,Dame,1637155986530,153,6,"","","",181,Entzückt würzte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,C,Pre-critical_2,,,154
2,18,1637156242,98,3,5,den,1637155986530,153,6,"","","",154,Entzückt würzte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,C,Pre-critical,,,154
2,18,1637156242,98,3,6,Juwelier,1637155986530,153,6,"","","",161,Entzückt würzte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,C,Critical,,,154
2,18,1637156242,98,3,7,und,1637155986530,153,6,"","","",189,Entzückt würzte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,C,Spillover,,,154
2,18,1637156242,98,3,8,danach,1637155986530,153,6,"","","",177,Entzückt würzte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,C,Post-spillover,,,154
2,19,1637156242,45,1,4,Nichte,1637155211078,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,196,Verblüfft bewunderte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,B,Pre-critical_2,3804,1,123
2,19,1637156242,45,1,5,den,1637155211078,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,123,Verblüfft bewunderte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,B,Pre-critical,3804,1,123
2,19,1637156242,45,1,6,Schraubenzieher,1637155211078,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,190,Verblüfft bewunderte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,B,Critical,3804,1,123
2,19,1637156242,45,1,7,und,1637155211078,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,182,Verblüfft bewunderte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,B,Spillover,3804,1,123
2,19,1637156242,45,1,8,dann,1637155211078,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,178,Verblüfft bewunderte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,B,Post-spillover,3804,1,123
2,20,1637156242,19,1,4,Mopedfahrer,1637154818280,153,6,"","","",165,Daraufhin sortierte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,C,Pre-critical_2,,,176
2,20,1637156242,19,1,5,den,1637154818280,153,6,"","","",176,Daraufhin sortierte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,C,Pre-critical,,,176
2,20,1637156242,19,1,6,Polizisten,1637154818280,153,6,"","","",177,Daraufhin sortierte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,C,Critical,,,176
2,20,1637156242,19,1,7,und,1637154818280,153,6,"","","",171,Daraufhin sortierte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,C,Spillover,,,176
2,20,1637156242,19,1,8,außerdem,1637154818280,153,6,"","","",180,Daraufhin sortierte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,C,Post-spillover,,,176
2,21,1637156242,42,1,4,Freundin,1637155168959,153,6,K,Hat die Freundin den Segler verschraubt?,manipulation,201,Daraufhin verschraubte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,C,Pre-critical_2,1856,1,140
2,21,1637156242,42,1,5,den,1637155168959,153,6,K,Hat die Freundin den Segler verschraubt?,manipulation,140,Daraufhin verschraubte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,C,Pre-critical,1856,1,140
2,21,1637156242,42,1,6,Segler,1637155168959,153,6,K,Hat die Freundin den Segler verschraubt?,manipulation,170,Daraufhin verschraubte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,C,Critical,1856,1,140
2,21,1637156242,42,1,7,und,1637155168959,153,6,K,Hat die Freundin den Segler verschraubt?,manipulation,186,Daraufhin verschraubte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,C,Spillover,1856,1,140
2,21,1637156242,42,1,8,dann,1637155168959,153,6,K,Hat die Freundin den Segler verschraubt?,manipulation,175,Daraufhin verschraubte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,C,Post-spillover,1856,1,140
2,22,1637156242,26,1,4,Piraten,1637154928230,153,6,"","","",165,Dann wechselten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,C,Pre-critical_2,,,178
2,22,1637156242,26,1,5,die,1637154928230,153,6,"","","",178,Dann wechselten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,C,Pre-critical,,,178
2,22,1637156242,26,1,6,Einheimischen,1637154928230,153,6,"","","",162,Dann wechselten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,C,Critical,,,178
2,22,1637156242,26,1,7,und,1637154928230,153,6,"","","",170,Dann wechselten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,C,Spillover,,,178
2,22,1637156242,26,1,8,danach,1637154928230,153,6,"","","",176,Dann wechselten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,C,Post-spillover,,,178
2,23,1637156242,18,1,4,Junge,1637154800243,152,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,201,Sofort zerschnitt der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,B,Pre-critical_2,3160,1,150
2,23,1637156242,18,1,5,den,1637154800243,152,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,150,Sofort zerschnitt der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,B,Pre-critical,3160,1,150
2,23,1637156242,18,1,6,Korb,1637154800243,152,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,170,Sofort zerschnitt der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,B,Critical,3160,1,150
2,23,1637156242,18,1,7,und,1637154800243,152,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,160,Sofort zerschnitt der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,B,Spillover,3160,1,150
2,23,1637156242,18,1,8,dann,1637154800243,152,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,185,Sofort zerschnitt der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,B,Post-spillover,3160,1,150
2,24,1637156242,117,3,4,Juror,1637156227018,151,6,"","","",160,Danach beglückwünschte der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,A,Pre-critical_2,,,155
2,24,1637156242,117,3,5,den,1637156227018,151,6,"","","",155,Danach beglückwünschte der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,A,Pre-critical,,,155
2,24,1637156242,117,3,6,Sportler,1637156227018,151,6,"","","",165,Danach beglückwünschte der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,A,Critical,,,155
2,24,1637156242,117,3,7,und,1637156227018,151,6,"","","",148,Danach beglückwünschte der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,A,Spillover,,,155
2,24,1637156242,117,3,8,außerdem,1637156227018,151,6,"","","",175,Danach beglückwünschte der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,A,Post-spillover,,,155
2,25,1637156242,13,1,4,Mann,1637154725538,152,6,D,Hat die Geschätfrau den Mann korrigiert?,manipulation,185,Daraufhin bestaunte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,B,Pre-critical_2,2689,1,175
2,25,1637156242,13,1,5,die,1637154725538,152,6,D,Hat die Geschätfrau den Mann korrigiert?,manipulation,175,Daraufhin bestaunte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,B,Pre-critical,2689,1,175
2,25,1637156242,13,1,6,Geschäftsfrau,1637154725538,152,6,D,Hat die Geschätfrau den Mann korrigiert?,manipulation,186,Daraufhin bestaunte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,B,Critical,2689,1,175
2,25,1637156242,13,1,7,und,1637154725538,152,6,D,Hat die Geschätfrau den Mann korrigiert?,manipulation,190,Daraufhin bestaunte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,B,Spillover,2689,1,175
2,25,1637156242,13,1,8,dann,1637154725538,152,6,D,Hat die Geschätfrau den Mann korrigiert?,manipulation,198,Daraufhin bestaunte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,B,Post-spillover,2689,1,175
2,26,1637156242,86,3,4,Rentner,1637155844151,151,6,"","","",179,Lachend holte der Rentner das Zelt und dann schenkte er es dem Kind.,A,Pre-critical_2,,,165
2,26,1637156242,86,3,5,das,1637155844151,151,6,"","","",165,Lachend holte der Rentner das Zelt und dann schenkte er es dem Kind.,A,Pre-critical,,,165
2,26,1637156242,86,3,6,Zelt,1637155844151,151,6,"","","",161,Lachend holte der Rentner das Zelt und dann schenkte er es dem Kind.,A,Critical,,,165
2,26,1637156242,86,3,7,und,1637155844151,151,6,"","","",178,Lachend holte der Rentner das Zelt und dann schenkte er es dem Kind.,A,Spillover,,,165
2,26,1637156242,86,3,8,dann,1637155844151,151,6,"","","",151,Lachend holte der Rentner das Zelt und dann schenkte er es dem Kind.,A,Post-spillover,,,165
2,27,1637156242,37,1,7,Lehrer,1637155096598,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,180,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Pre-critical_2,3870,1,175
2,27,1637156242,37,1,8,die,1637155096598,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,175,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Pre-critical,3870,1,175
2,27,1637156242,37,1,9,Limonade,1637155096598,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,190,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Critical,3870,1,175
2,27,1637156242,37,1,10,und,1637155096598,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,176,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Spillover,3870,1,175
2,27,1637156242,37,1,11,dann,1637155096598,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,200,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Post-spillover,3870,1,175
2,28,1637156242,56,2,5,Mutter,1637155403124,152,7,"","","",196,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Pre-critical_2,,,188
2,28,1637156242,56,2,6,die,1637155403124,152,7,"","","",188,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Pre-critical,,,188
2,28,1637156242,56,2,7,Bergsteigerin,1637155403124,152,7,"","","",176,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Critical,,,188
2,28,1637156242,56,2,8,und,1637155403124,152,7,"","","",180,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Spillover,,,188
2,28,1637156242,56,2,9,hinterher,1637155403124,152,7,"","","",200,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Post-spillover,,,188
2,29,1637156242,52,2,4,Praktikantin,1637155338374,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,164,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Pre-critical_2,2139,1,162
2,29,1637156242,52,2,5,den,1637155338374,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,162,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Pre-critical,2139,1,162
2,29,1637156242,52,2,6,Förster,1637155338374,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,170,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Critical,2139,1,162
2,29,1637156242,52,2,7,und,1637155338374,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,169,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Spillover,2139,1,162
2,29,1637156242,52,2,8,anschließend,1637155338374,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,185,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Post-spillover,2139,1,162
2,30,1637156242,80,2,5,Richter,1637155732668,152,7,"","","",174,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Pre-critical_2,,,172
2,30,1637156242,80,2,6,den,1637155732668,152,7,"","","",172,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Pre-critical,,,172
2,30,1637156242,80,2,7,Staatsanwalt,1637155732668,152,7,"","","",177,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Critical,,,172
2,30,1637156242,80,2,8,und,1637155732668,152,7,"","","",166,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Spillover,,,172
2,30,1637156242,80,2,9,danach,1637155732668,152,7,"","","",141,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Post-spillover,,,172
2,31,1637156242,116,3,4,Braut,1637156210363,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,152,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Pre-critical_2,1915,1,158
2,31,1637156242,116,3,5,den,1637156210363,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,158,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Pre-critical,1915,1,158
2,31,1637156242,116,3,6,Bräutigam,1637156210363,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,161,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Critical,1915,1,158
2,31,1637156242,116,3,7,und,1637156210363,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,155,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Spillover,1915,1,158
2,31,1637156242,116,3,8,dann,1637156210363,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,171,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Post-spillover,1915,1,158
2,32,1637156242,99,3,4,Burgfräulein,1637155997218,151,6,"","","",180,Daraufhin faltete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,A,Pre-critical_2,,,171
