Stimulus;Stimulus_tf;Stimulus_tf_sep;target_distractor;GPT2_s;GPT2_s_sep;BPE_split
Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende ersetzte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.;Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende ersetzte der Richter den Staatsanwalt;Ein Angeklagter wurde zum Gerichtssaal gebracht , wo der Richter und der Staatsanwalt schon auf ihn warteten . Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag . Nachdem der Richter die Sitzung eröffnet hatte , trug der Staatsanwalt alle Punkte vor , die dem Angeklagten vorgeworfen wurden . Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten . Am Ende ersetzte der Richter den Staatsanwalt;Staatsanwalt;2.948000431060791;2.575618267059326;1
Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende ersetzte der Richter den Angeklagten und danach ließ er den ersten Zeugen herein.;Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende ersetzte der Richter den Angeklagten;Ein Angeklagter wurde zum Gerichtssaal gebracht , wo der Richter und der Staatsanwalt schon auf ihn warteten . Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag . Nachdem der Richter die Sitzung eröffnet hatte , trug der Staatsanwalt alle Punkte vor , die dem Angeklagten vorgeworfen wurden . Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten . Am Ende ersetzte der Richter den Angeklagten;Angeklagten;1.3196755647659302;1.5269361734390259;1
Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende kopierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.;Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende kopierte der Richter den Staatsanwalt;Ein Angeklagter wurde zum Gerichtssaal gebracht , wo der Richter und der Staatsanwalt schon auf ihn warteten . Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag . Nachdem der Richter die Sitzung eröffnet hatte , trug der Staatsanwalt alle Punkte vor , die dem Angeklagten vorgeworfen wurden . Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten . Am Ende kopierte der Richter den Staatsanwalt;Staatsanwalt;3.956066131591797;3.7721242904663086;1
Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende kopierte der Richter den Angeklagten und danach ließ er den ersten Zeugen herein.;Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende kopierte der Richter den Angeklagten;Ein Angeklagter wurde zum Gerichtssaal gebracht , wo der Richter und der Staatsanwalt schon auf ihn warteten . Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag . Nachdem der Richter die Sitzung eröffnet hatte , trug der Staatsanwalt alle Punkte vor , die dem Angeklagten vorgeworfen wurden . Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten . Am Ende kopierte der Richter den Angeklagten;Angeklagten;4.3356828689575195;4.343780994415283;1
Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich küsste die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich küsste die Braut den Bräutigam;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers . Die Braut konnte den Moment kaum erwarten , in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde . Sie wusste , dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war , das schon lange von Generation zu Generation weitergegeben worden war , und fühlte sich sehr geehrt , dieses zu erhalten . Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte , gaben sich der Bräutigam und die Braut das Jawort , während der Trauzeuge den schönen Ring hervorholte . Glücklich küsste die Braut den Bräutigam;Bräutigam;1.1043446836993098;1.4107174137607217;1
Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich küsste die Braut den Ring und dann übergab der Trauzeuge den Ring.;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich küsste die Braut den Ring;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers . Die Braut konnte den Moment kaum erwarten , in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde . Sie wusste , dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war , das schon lange von Generation zu Generation weitergegeben worden war , und fühlte sich sehr geehrt , dieses zu erhalten . Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte , gaben sich der Bräutigam und die Braut das Jawort , während der Trauzeuge den schönen Ring hervorholte . Glücklich küsste die Braut den Ring;Ring;1.9153505563735962;1.401376724243164;1
Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich verließ die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich verließ die Braut den Bräutigam;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers . Die Braut konnte den Moment kaum erwarten , in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde . Sie wusste , dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war , das schon lange von Generation zu Generation weitergegeben worden war , und fühlte sich sehr geehrt , dieses zu erhalten . Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte , gaben sich der Bräutigam und die Braut das Jawort , während der Trauzeuge den schönen Ring hervorholte . Glücklich verließ die Braut den Bräutigam;Bräutigam;7.281930923927575;7.271149061620235;1
Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich verließ die Braut den Ring und dann übergab der Trauzeuge den Ring.;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich verließ die Braut den Ring;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers . Die Braut konnte den Moment kaum erwarten , in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde . Sie wusste , dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war , das schon lange von Generation zu Generation weitergegeben worden war , und fühlte sich sehr geehrt , dieses zu erhalten . Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte , gaben sich der Bräutigam und die Braut das Jawort , während der Trauzeuge den schönen Ring hervorholte . Glücklich verließ die Braut den Ring;Ring;4.49790620803833;6.226944446563721;1
Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich vereinfachte die Braut den Bräutigam;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers . Die Braut konnte den Moment kaum erwarten , in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde . Sie wusste , dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war , das schon lange von Generation zu Generation weitergegeben worden war , und fühlte sich sehr geehrt , dieses zu erhalten . Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte , gaben sich der Bräutigam und die Braut das Jawort , während der Trauzeuge den schönen Ring hervorholte . Glücklich vereinfachte die Braut den Bräutigam;Bräutigam;8.815946523100138;8.921307493001223;1
Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich vereinfachte die Braut den Ring und dann übergab der Trauzeuge den Ring.;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte. Glücklich vereinfachte die Braut den Ring;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers . Die Braut konnte den Moment kaum erwarten , in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde . Sie wusste , dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war , das schon lange von Generation zu Generation weitergegeben worden war , und fühlte sich sehr geehrt , dieses zu erhalten . Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte , gaben sich der Bräutigam und die Braut das Jawort , während der Trauzeuge den schönen Ring hervorholte . Glücklich vereinfachte die Braut den Ring;Ring;4.7474141120910645;4.9920196533203125;1
